mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-06-21 16:12:17.074054912,74.609,-55.9941,4297.0,108.0,-4213.0,109.2,-845.0,78.4,20,S,2A,3413
2021-09-04 04:22:10.074054912,74.609,-55.9941,6407.0,231.0,-6220.0,231.8,-1537.0,212.8,4,S,2A,3413
2018-04-07 16:08:58.574054912,74.609,-55.9941,4761.0,306.0,-4694.0,310.3,-801.0,107.3,10,S,2B,3413
2018-03-07 21:05:01.460890112,74.609,-55.9941,4626.0,278.0,-4474.0,286.7,-1177.0,86.2,6,S,1B,3413
2021-05-30 04:32:09.574054912,74.609,-55.9941,4768.0,365.0,-4745.0,366.8,-470.0,78.1,25,S,2A,3413
2020-03-16 20:48:37.172276224,74.609,-55.9941,5404.0,203.0,-5352.0,204.5,-747.0,92.0,5,S,1A,3413
2021-09-18 16:12:15.074055168,74.609,-55.9941,9934.0,54.0,-9934.0,54.0,53.0,88.9,20,S,2A,3413
2019-06-09 04:12:18.574054912,74.609,-55.9941,4138.0,222.0,-4046.0,225.1,-868.0,144.0,4,S,2B,3413
2017-07-15 04:28:57.574054912,74.609,-55.9941,4176.0,79.0,-4135.0,79.2,-585.0,70.5,15,S,2A,3413
2020-06-28 16:22:13.574054656,74.609,-55.9941,4839.0,122.0,-4723.0,124.0,-1051.0,83.8,9,S,2B,3413
2016-10-21 20:48:21.477027072,74.609,-55.9941,4764.0,146.0,-4764.0,145.8,-16.0,87.1,6,S,1B,3413
2020-06-18 23:48:10.074055168,74.609,-55.9941,4751.0,164.0,-4655.0,166.9,-949.0,75.1,10,S,2A,3413
2020-05-05 04:32:09.074054912,74.609,-55.9941,4786.0,237.0,-4703.0,240.7,-888.0,67.3,24,S,2A,3413
2016-09-09 16:09:56.574055168,74.609,-55.9941,4476.0,76.0,-4442.0,76.6,-550.0,63.7,30,S,2A,3413
2021-05-22 04:22:10.574054912,74.609,-55.9941,4691.0,195.0,-4657.0,196.7,-566.0,46.7,35,S,2A,3413
